 27.3250       5.63
 27.3550       5.10
 27.3850       4.84
 27.4150       4.31
 27.4450       4.05
 27.4750       3.79
 27.5050       3.53
 27.5350       3.27
 27.5650       3.27
 27.5950       3.01
 27.6250       2.76
 27.6550       2.76
 27.6850       2.50
 27.7150       2.50
 27.7450       2.25
 27.7750       2.25
 27.8050       1.99
 27.8350       1.74
 27.8650       3.01
 27.8950       3.01
 27.9250       3.01
 27.9550       3.01
 27.9850       3.01
 28.0150       3.01
 28.0450       3.01
 28.0750       3.01
 28.1050       1.74
 28.1350       1.74
 28.1650       1.74
 28.1950       1.99
 28.2250       2.25
 28.2550       2.25
 28.2850       2.50
 28.3150       2.50
 28.3450       2.76
 28.3750       2.76
 28.4050       3.01
 28.4350       3.27
 28.4650       3.27
 28.4950       3.53
 28.5250       3.79
 28.5550       4.05
 28.5850       4.31
 28.6150       4.84
 28.6450       5.10
 28.6750       5.63
 28.7050       6.17
 28.7350       6.71
 28.7650       7.26
 28.7950       8.08
 28.8250       8.91
 28.8550      10.04
 28.8850      11.18
 28.9150      12.63
 28.9450      14.40
 28.9750      16.51
 29.0050      19.29
 29.0350      22.48
 29.0650      26.78
 29.0950      31.95
 29.1250      39.20
 29.1550      50.01
 29.1850      66.81
 29.2150      97.54
 29.2450     159.16
 29.2750     275.08
 29.3050     468.18
 29.3350     723.04
 29.3650     955.98
 29.3950     998.56
 29.4250     811.42
 29.4550     548.02
 29.4850     330.52
 29.5150     190.51
 29.5450     113.68
 29.5750      74.90
 29.6050      54.47
 29.6350      42.59
 29.6650      34.08
 29.6950      28.14
 29.7250      23.79
 29.7550      20.24
 29.7850      17.43
 29.8150      14.99
 29.8450      13.21
 29.8750      11.75
 29.9050      10.32
 29.9350       9.47
 29.9650       8.36
 29.9950       7.53
 30.0250       6.98
 30.0550       6.17
 30.0850       5.63
 30.1150       5.37
 30.1450       4.84
 30.1750       4.57
 30.2050       4.31
 30.2350       4.05
 30.2650       3.79
 30.2950       3.53
 30.3250       3.27
 30.3550       3.01
 30.3850       2.76
 30.4150       2.76
 30.4450       2.50
 30.4750       2.50
 30.5050       2.50
 30.5350       2.25
 30.5650       2.25
 30.5950       2.25
 30.6250       1.99
 30.6550       1.74
 30.6850       1.74
 30.7150       1.74
 30.7450       1.74
 30.7750       1.49
 30.8050       1.49
 30.8350       1.49
 30.8650       1.49
 30.8950       0.25
 30.9250       0.25
 30.9550       0.25
 30.9850       0.25
 31.0150       0.49
 31.0450       0.49
 31.0750       0.49
 31.1050       0.49
 31.1350       0.74
 31.1650       0.74
 31.1950       0.99
 31.2250       1.49
 31.2550       2.25
 31.2850       3.79
 31.3150       6.44
 31.3450      10.89
 31.3750      16.20
 31.4050      19.92
 31.4350      19.29
 31.4650      14.40
 31.4950       9.47
 31.5250       5.37
 31.5550       3.27
 31.5850       1.99
 31.6150       1.24
 31.6450       0.99
 31.6750       0.74
 31.7050       0.74
 31.7350       0.49
 31.7650       0.49
 31.7950       0.49
 31.8250       0.25
 31.8550       0.25
 31.8850       0.25
 31.9150       0.25
 31.9450       0.25
 31.9750       0.25
 32.0050       0.25
 32.0350       0.25
 32.0650       0.25
 32.0950       0.25
 32.1250       0.25
 32.1550       0.25
 32.1850       0.25
 32.2150       0.25
 32.2450       0.25
 32.2750       0.25
 32.3050       0.25
 32.3350       0.25
 32.3650       0.00
 32.3950       0.00
 32.4250       0.00
 32.4550       0.00
 32.4850       0.00
 32.5150       0.00
 32.5450       0.00
 32.5750       0.00
 32.6050       0.00
 32.6350       0.00
 32.6650       0.00
 32.6950       0.00
 32.7250       0.00
 32.7550       0.00
 32.7850       0.00
 32.8150       0.00
 32.8450       0.00
 32.8750       0.00
 32.9050       0.00
 32.9350       0.00
 32.9650       0.00
 32.9950       0.00
 33.0250       0.00
 33.0550       0.00
 33.0850       0.00
 33.1150       0.00
 33.1450       0.00
 33.1750       0.00
 33.2050       0.00
 33.2350       0.00
 33.2650       0.00
 33.2950       0.00
 33.3250       0.00
 33.3550       0.00
 33.3850       0.00
 33.4150       0.00
 33.4450       0.00
 33.4750       0.00
 33.5050       0.00
 33.5350       0.00
 33.5650       0.00
 33.5950       1.24
 33.6250       1.24
 33.6550       1.24
 33.6850       1.24
 33.7150       1.49
 33.7450       1.49
 33.7750       1.49
 33.8050       1.49
 33.8350       1.74
 33.8650       1.74
 33.8950       1.74
 33.9250       1.99
 33.9550       1.99
 33.9850       2.25
 34.0150       2.25
 34.0450       2.50
 34.0750       2.50
 34.1050       2.76
 34.1350       2.76
 34.1650       3.01
 34.1950       3.27
 34.2250       3.53
 34.2550       3.53
 34.2850       3.79
 34.3150       4.31
 34.3450       4.57
 34.3750       4.84
 34.4050       5.37
 34.4350       5.90
 34.4650       6.44
 34.4950       6.98
 34.5250       7.80
 34.5550       8.63
 34.5850       9.47
 34.6150      10.60
 34.6450      11.75
 34.6750      13.51
 34.7050      15.29
 34.7350      17.43
 34.7650      20.24
 34.7950      23.79
 34.8250      28.14
 34.8550      34.08
 34.8850      42.20
 34.9150      54.06
 34.9450      73.53
 34.9750     110.48
 35.0050     183.92
 35.0350     319.56
 35.0650     532.00
 35.0950     794.63
 35.1250     992.83
 35.1550     967.25
 35.1850     741.57
 35.2150     484.28
 35.2450     286.91
 35.2750     165.99
 35.3050     101.61
 35.3350      69.47
 35.3650      52.02
 35.3950      41.45
 35.4250      34.08
 35.4550      28.82
 35.4850      24.78
 35.5150      21.84
 35.5450      19.29
 35.5750      17.74
 35.6050      16.51
 35.6350      15.60
 35.6650      15.29
 35.6950      15.29
 35.7250      16.20
 35.7550      18.05
 35.7850      23.14
 35.8150      33.37
 35.8450      52.43
 35.8750      82.36
 35.9050     119.09
 35.9350     144.69
 35.9650     138.82
 35.9950     106.27
 36.0250      69.92
 36.0550      42.97
 36.0850      26.78
 36.1150      18.05
 36.1450      13.80
 36.1750      11.75
 36.2050      10.32
 36.2350      10.04
 36.2650       9.75
 36.2950      10.04
 36.3250      10.89
 36.3550      13.21
 36.3850      18.36
 36.4150      28.48
 36.4450      46.06
 36.4750      68.58
 36.5050      89.10
 36.5350      93.03
 36.5650      75.82
 36.5950      52.02
 36.6250      30.90
 36.6550      18.36
 36.6850      11.46
 36.7150       7.80
 36.7450       6.17
 36.7750       5.10
 36.8050       4.31
 36.8350       3.79
 36.8650       3.53
 36.8950       3.01
 36.9250       2.76
 36.9550       2.76
 36.9850       2.50
 37.0150       2.50
 37.0450       2.50
 37.0750       2.25
 37.1050       2.50
 37.1350       2.50
 37.1650       2.76
 37.1950       2.76
 37.2250       2.76
 37.2550       3.01
 37.2850       3.27
 37.3150       3.53
 37.3450       4.05
 37.3750       4.31
 37.4050       4.84
 37.4350       5.63
 37.4650       6.71
 37.4950       8.08
 37.5250      10.04
 37.5550      13.51
 37.5850      19.29
 37.6150      30.20
 37.6450      52.02
 37.6750      89.10
 37.7050     140.57
 37.7350     193.18
 37.7650     212.28
 37.7950     180.66
 37.8250     126.28
 37.8550      77.67
 37.8850      44.89
 37.9150      26.78
 37.9450      17.43
 37.9750      12.63
 38.0050       9.75
 38.0350       7.80
 38.0650       6.44
 38.0950       5.63
 38.1250       4.84
 38.1550       4.31
 38.1850       3.79
 38.2150       3.27
 38.2450       3.01
 38.2750       2.76
 38.3050       2.76
 38.3350       2.50
 38.3650       2.25
 38.3950       2.25
 38.4250       2.25
 38.4550       2.25
 38.4850       2.25
 38.5150       2.25
 38.5450       1.99
 38.5750       1.99
 38.6050       1.99
 38.6350       2.25
 38.6650       2.25
 38.6950       2.25
 38.7250       2.50
 38.7550       2.76
 38.7850       2.76
 38.8150       2.76
 38.8450       3.01
 38.8750       3.27
 38.9050       3.53
 38.9350       4.05
 38.9650       4.57
 38.9950       5.10
 39.0250       5.90
 39.0550       6.98
 39.0850       8.36
 39.1150       9.75
 39.1450      12.04
 39.1750      15.29
 39.2050      21.20
 39.2350      31.95
 39.2650      52.83
 39.2950      90.07
 39.3250     145.87
 39.3550     210.20
 39.3850     254.35
 39.4150     249.84
 39.4450     208.12
 39.4750     149.45
 39.5050      96.03
 39.5350      58.21
 39.5650      35.16
 39.5950      22.81
 39.6250      16.20
 39.6550      12.33
 39.6850      10.04
 39.7150       8.36
 39.7450       6.98
 39.7750       5.90
 39.8050       5.37
 39.8350       4.84
 39.8650       4.31
 39.8950       4.05
 39.9250       3.79
 39.9550       3.53
 39.9850       3.79
 40.0150       3.79
 40.0450       4.05
 40.0750       4.57
 40.1050       6.17
 40.1350       9.19
 40.1650      14.69
 40.1950      23.14
 40.2250      33.73
 40.2550      41.07
 40.2850      39.20
 40.3150      29.86
 40.3450      19.61
 40.3750      11.75
 40.4050       6.98
 40.4350       4.57
 40.4650       3.53
 40.4950       2.76
 40.5250       2.25
 40.5550       1.74
 40.5850       1.49
 40.6150       1.49
 40.6450       1.24
 40.6750       1.24
 40.7050       0.99
 40.7350       0.99
 40.7650       0.99
 40.7950       0.99
 40.8250       0.99
 40.8550       0.74
 40.8850       0.74
 40.9150       0.74
 40.9450       0.49
 40.9750       0.49
 41.0050       0.49
 41.0350       0.49
 41.0650       0.49
 41.0950       0.49
 41.1250       0.49
 41.1550       0.49
 41.1850       0.49
 41.2150       0.49
 41.2450       0.49
 41.2750       0.74
 41.3050       0.74
 41.3350       0.74
 41.3650       0.99
 41.3950       0.99
 41.4250       1.24
 41.4550       1.49
 41.4850       2.25
 41.5150       3.27
 41.5450       5.37
 41.5750       8.91
 41.6050      14.10
 41.6350      19.29
 41.6650      20.88
 41.6950      17.43
 41.7250      12.33
 41.7550       7.80
 41.7850       4.84
 41.8150       3.79
 41.8450       3.27
 41.8750       2.76
 41.9050       2.76
 41.9350       2.50
 41.9650       2.76
 41.9950       3.01
 42.0250       3.01
 42.0550       3.27
 42.0850       3.27
 42.1150       3.53
 42.1450       4.05
 42.1750       4.57
 42.2050       5.37
 42.2350       6.71
 42.2650       9.19
 42.2950      13.80
 42.3250      22.48
 42.3550      35.89
 42.3850      51.62
 42.4150      63.33
 42.4450      60.75
 42.4750      47.23
 42.5050      31.95
 42.5350      20.88
 42.5650      14.10
 42.5950      10.89
 42.6250       9.47
 42.6550       8.91
 42.6850       9.19
 42.7150       9.19
 42.7450       9.75
 42.7750      10.60
 42.8050      11.75
 42.8350      13.21
 42.8650      14.99
 42.8950      17.43
 42.9250      20.88
 42.9550      26.78
 42.9850      36.25
 43.0150      54.47
 43.0450      84.26
 43.0750     127.40
 43.1050     174.86
 43.1350     204.68
 43.1650     203.31
 43.1950     199.23
 43.2250     232.17
 43.2550     325.44
 43.2850     475.19
 43.3150     629.19
 43.3450     675.93
 43.3750     564.26
 43.4050     390.59
 43.4350     239.46
 43.4650     139.41
 43.4950      83.31
 43.5250      54.88
 43.5550      39.94
 43.5850      31.25
 43.6150      25.44
 43.6450      20.88
 43.6750      17.74
 43.7050      14.99
 43.7350      12.92
 43.7650      11.46
 43.7950      10.04
 43.8250       8.91
 43.8550       8.08
 43.8850       7.26
 43.9150       6.44
 43.9450       5.63
 43.9750       5.37
 44.0050       4.84
 44.0350       4.31
 44.0650       4.05
 44.0950       3.79
 44.1250       3.53
 44.1550       3.27
 44.1850       3.01
 44.2150       2.76
 44.2450       2.76
 44.2750       2.50
 44.3050       2.50
 44.3350       2.25
 44.3650       1.99
 44.3950       1.99
 44.4250       1.74
 44.4550       1.74
 44.4850       1.74
 44.5150       1.74
 44.5450       1.74
 44.5750       1.49
 44.6050       1.49
 44.6350       1.24
 44.6650       1.24
 44.6950       1.24
 44.7250       0.99
 44.7550       0.99
 44.7850       0.99
 44.8150       0.99
 44.8450       0.25
 44.8750       0.25
 44.9050       0.25
 44.9350       0.25
 44.9650       0.25
 44.9950       0.25
 45.0250       0.25
 45.0550       0.25
 45.0850       0.25
 45.1150       0.25
 45.1450       0.25
 45.1750       0.25
 45.2050       0.49
 45.2350       0.49
 45.2650       0.49
 45.2950       0.49
 45.3250       0.49
 45.3550       0.74
 45.3850       0.74
 45.4150       0.99
 45.4450       0.99
 45.4750       1.24
 45.5050       1.49
 45.5350       2.25
 45.5650       3.01
 45.5950       4.05
 45.6250       6.71
 45.6550      11.18
 45.6850      18.98
 45.7150      29.17
 45.7450      38.45
 45.7750      40.32
 45.8050      32.66
 45.8350      22.48
 45.8650      13.51
 45.8950       8.08
 45.9250       5.10
 45.9550       4.05
 45.9850       3.53
 46.0150       3.53
 46.0450       4.31
 46.0750       5.90
 46.1050       8.36
 46.1350      10.60
 46.1650      11.46
 46.1950       9.75
 46.2250       6.98
 46.2550       4.57
 46.2850       3.01
 46.3150       2.50
 46.3450       1.99
 46.3750       1.74
 46.4050       1.49
 46.4350       1.74
 46.4650       1.49
 46.4950       1.74
 46.5250       1.74
 46.5550       1.49
 46.5850       1.74
 46.6150       1.99
 46.6450       2.25
 46.6750       2.50
 46.7050       2.50
 46.7350       3.01
 46.7650       3.27
 46.7950       3.79
 46.8250       4.05
 46.8550       5.10
 46.8850       6.17
 46.9150       8.63
 46.9450      13.51
 46.9750      21.52
 47.0050      35.16
 47.0350      53.24
 47.0650      70.37
 47.0950      74.44
 47.1250      62.03
 47.1550      44.50
 47.1850      30.20
 47.2150      21.84
 47.2450      18.05
 47.2750      18.36
 47.3050      22.16
 47.3350      31.60
 47.3650      50.81
 47.3950      85.70
 47.4250     135.35
 47.4550     189.19
 47.4850     215.07
 47.5150     189.19
 47.5450     134.78
 47.5750      84.74
 47.6050      49.61
 47.6350      29.86
 47.6650      19.29
 47.6950      14.10
 47.7250      11.18
 47.7550       9.47
 47.7850       8.08
 47.8150       6.98
 47.8450       6.44
 47.8750       5.90
 47.9050       5.37
 47.9350       5.37
 47.9650       5.10
 47.9950       5.10
 48.0250       5.37
 48.0550       5.63
 48.0850       5.63
 48.1150       6.17
 48.1450       6.98
 48.1750       7.80
 48.2050       9.19
 48.2350      10.89
 48.2650      13.51
 48.2950      18.36
 48.3250      27.12
 48.3550      44.89
 48.3850      76.74
 48.4150     126.84
 48.4450     187.20
 48.4750     230.72
 48.5050     220.71
 48.5350     167.25
 48.5650     108.37
 48.5950      63.76
 48.6250      36.98
 48.6550      23.14
 48.6850      15.90
 48.7150      12.04
 48.7450       9.75
 48.7750       8.08
 48.8050       6.71
 48.8350       5.63
 48.8650       4.84
 48.8950       4.31
 48.9250       3.79
 48.9550       3.53
 48.9850       2.76
 49.0150       2.50
 49.0450       2.25
 49.0750       2.25
 49.1050       2.25
 49.1350       1.99
 49.1650       1.74
 49.1950       1.74
 49.2250       1.74
 49.2550       1.49
 49.2850       1.49
 49.3150       1.49
 49.3450       1.49
 49.3750       1.49
 49.4050       1.49
 49.4350       1.49
 49.4650       1.49
 49.4950       1.49
 49.5250       1.74
 49.5550       1.74
 49.5850       1.74
 49.6150       1.99
 49.6450       2.25
 49.6750       2.25
 49.7050       2.50
 49.7350       3.01
 49.7650       3.27
 49.7950       3.79
 49.8250       4.57
 49.8550       5.63
 49.8850       6.98
 49.9150       8.91
 49.9450      13.21
 49.9750      20.88
 50.0050      36.62
 50.0350      61.60
 50.0650      95.03
 50.0950     125.16
 50.1250     129.65
 50.1550     104.19
 50.1850      69.92
 50.2150      42.20
 50.2450      24.45
 50.2750      14.69
 50.3050       9.75
 50.3350       6.98
 50.3650       5.37
 50.3950       4.31
 50.4250       3.53
 50.4550       3.01
 50.4850       2.50
 50.5150       2.25
 50.5450       1.99
 50.5750       1.74
 50.6050       1.49
 50.6350       1.24
 50.6650       1.24
 50.6950       0.99
 50.7250       0.99
 50.7550       0.99
 50.7850       0.74
 50.8150       0.74
 50.8450       0.74
 50.8750       0.74
 50.9050       0.49
 50.9350       0.49
 50.9650       0.49
 50.9950       0.99
 51.0250       0.74
 51.0550       0.74
 51.0850       0.74
 51.1150       0.99
 51.1450       0.99
 51.1750       0.74
 51.2050       0.74
 51.2350       0.74
 51.2650       0.99
 51.2950       0.99
 51.3250       0.99
 51.3550       0.99
 51.3850       0.99
 51.4150       0.99
 51.4450       0.99
 51.4750       0.99
 51.5050       0.99
 51.5350       0.99
 51.5650       1.24
 51.5950       1.24
 51.6250       1.24
 51.6550       1.24
 51.6850       1.24
 51.7150       1.49
 51.7450       1.49
 51.7750       1.74
 51.8050       1.74
 51.8350       1.99
 51.8650       2.25
 51.8950       2.50
 51.9250       2.50
 51.9550       2.76
 51.9850       3.27
 52.0150       3.53
 52.0450       4.05
 52.0750       4.57
 52.1050       5.10
 52.1350       5.90
 52.1650       6.98
 52.1950       8.08
 52.2250       9.75
 52.2550      11.75
 52.2850      14.69
 52.3150      18.67
 52.3450      25.78
 52.3750      39.20
 52.4050      65.94
 52.4350     114.22
 52.4650     189.19
 52.4950     279.00
 52.5250     340.78
 52.5550     322.92
 52.5850     243.15
 52.6150     156.71
 52.6450      92.04
 52.6750      53.24
 52.7050      32.66
 52.7350      22.48
 52.7650      16.81
 52.7950      13.21
 52.8250      10.89
 52.8550       8.91
 52.8850       7.53
 52.9150       6.44
 52.9450       5.63
 52.9750       4.84
 53.0050       4.31
 53.0350       3.79
 53.0650       3.27
 53.0950       3.01
 53.1250       2.76
 53.1550       2.50
 53.1850       2.25
 53.2150       2.25
 53.2450       1.74
 53.2750       1.74
 53.3050       1.49
 53.3350       1.49
 53.3650       1.24
 53.3950       1.24
 53.4250       1.24
 53.4550       1.24
 53.4850       0.99
 53.5150       0.99
 53.5450       0.99
 53.5750       0.99
 53.6050       0.99
 53.6350       0.99
 53.6650       0.99
 53.6950       0.74
 53.7250       0.74
 53.7550       0.74
 53.7850       0.74
 53.8150       0.74
 53.8450       0.74
 53.8750       0.74
 53.9050       0.74
 53.9350       0.74
 53.9650       0.74
 53.9950       0.49
 54.0250       0.25
 54.0550       0.25
 54.0850       0.25
 54.1150       0.25
 54.1450       0.25
 54.1750       0.25
 54.2050       0.25
 54.2350       0.25
 54.2650       0.25
 54.2950       0.49
 54.3250       0.49
 54.3550       0.49
 54.3850       0.74
 54.4150       0.74
 54.4450       0.74
 54.4750       0.99
 54.5050       0.99
 54.5350       1.24
 54.5650       1.49
 54.5950       1.74
 54.6250       2.25
 54.6550       3.01
 54.6850       4.57
 54.7150       7.53
 54.7450      12.92
 54.7750      21.52
 54.8050      31.95
 54.8350      39.94
 54.8650      38.82
 54.8950      29.86
 54.9250      19.61
 54.9550      11.75
 54.9850       6.98
 55.0150       4.57
 55.0450       3.53
 55.0750       3.01
 55.1050       3.01
 55.1350       3.27
 55.1650       4.05
 55.1950       6.17
 55.2250      10.04
 55.2550      14.99
 55.2850      19.61
 55.3150      20.88
 55.3450      16.81
 55.3750      11.75
 55.4050       7.26
 55.4350       4.31
 55.4650       2.76
 55.4950       1.74
 55.5250       1.49
 55.5550       1.24
 55.5850       0.99
 55.6150       0.74
 55.6450       0.74
 55.6750       0.74
 55.7050       0.74
 55.7350       0.49
 55.7650       0.49
 55.7950       0.74
 55.8250       0.74
 55.8550       0.74
 55.8850       0.74
 55.9150       0.74
 55.9450       1.74
 55.9750       1.74
 56.0050       1.99
 56.0350       1.99
 56.0650       2.25
 56.0950       2.25
 56.1250       2.50
 56.1550       2.76
 56.1850       2.76
 56.2150       3.01
 56.2450       3.27
 56.2750       3.53
 56.3050       4.05
 56.3350       4.84
 56.3650       6.17
 56.3950       8.91
 56.4250      13.51
 56.4550      21.20
 56.4850      31.60
 56.5150      41.07
 56.5450      43.35
 56.5750      36.25
 56.6050      26.11
 56.6350      17.74
 56.6650      12.33
 56.6950       9.47
 56.7250       8.36
 56.7550       7.80
 56.7850       7.80
 56.8150       8.08
 56.8450       8.63
 56.8750       9.19
 56.9050       9.75
 56.9350      10.89
 56.9650      11.75
 56.9950      13.51
 57.0250      15.29
 57.0550      17.12
 57.0850      19.92
 57.1150      23.46
 57.1450      27.80
 57.1750      34.44
 57.2050      44.50
 57.2350      60.75
 57.2650      88.12
 57.2950     132.49
 57.3250     198.56
 57.3550     293.31
 57.3850     420.46
 57.4150     596.31
 57.4450     801.07
 57.4750     926.70
 57.5050     846.81
 57.5350     623.46
 57.5650     397.03
 57.5950     233.62
 57.6250     136.51
 57.6550      85.70
 57.6850      59.90
 57.7150      45.67
 57.7450      36.62
 57.7750      30.20
 57.8050      25.44
 57.8350      21.52
 57.8650      18.67
 57.8950      16.51
 57.9250      15.29
 57.9550      15.29
 57.9850      15.90
 58.0150      17.43
 58.0450      18.36
 58.0750      17.43
 58.1050      14.40
 58.1350      11.18
 58.1650       8.63
 58.1950       6.98
 58.2250       5.90
 58.2550       5.37
 58.2850       4.84
 58.3150       4.31
 58.3450       3.79
 58.3750       3.79
 58.4050       3.53
 58.4350       3.27
 58.4650       3.27
 58.4950       3.01
 58.5250       2.76
 58.5550       2.76
 58.5850       2.76
 58.6150       2.50
 58.6450       2.25
 58.6750       2.25
 58.7050       2.25
 58.7350       1.74
 58.7650       1.74
 58.7950       1.74
 58.8250       1.74
 58.8550       1.49
 58.8850       1.49
 58.9150       1.49
 58.9450       1.49
 58.9750       0.25
 59.0050       0.25
 59.0350       0.25
 59.0650       0.49
 59.0950       0.74
 59.1250       0.74
 59.1550       0.74
 59.1850       0.74
 59.2150       0.74
 59.2450       0.74
 59.2750       0.99
 59.3050       0.99
 59.3350       0.99
 59.3650       1.24
 59.3950       1.24
 59.4250       1.49
 59.4550       1.74
 59.4850       1.74
 59.5150       2.25
 59.5450       2.76
 59.5750       3.53
 59.6050       4.84
 59.6350       6.98
 59.6650      10.04
 59.6950      13.51
 59.7250      16.51
 59.7550      18.05
 59.7850      20.88
 59.8150      29.17
 59.8450      44.89
 59.8750      67.26
 59.9050      87.64
 59.9350      91.06
 59.9650      73.99
 59.9950      50.41
 60.0250      30.90
 60.0550      18.36
 60.0850      11.46
 60.1150       7.80
 60.1450       6.17
 60.1750       5.10
 60.2050       4.84
 60.2350       4.57
 60.2650       4.31
 60.2950       4.31
 60.3250       4.31
 60.3550       4.31
 60.3850       4.84
 60.4150       5.37
 60.4450       6.44
 60.4750       8.91
 60.5050      13.51
 60.5350      21.52
 60.5650      34.80
 60.5950      50.41
 60.6250      62.03
 60.6550      60.32
 60.6850      46.84
 60.7150      31.95
 60.7450      20.88
 60.7750      14.40
